,class_4FGL,Flux1000,PL_Index,LP_Index,LP_SigCurv,PLEC_ExpfactorS,PLEC_Flux_Density,Frac_Variability
6307,bcu-bll-fsrq-agn,1.1831192e-10,1.6992878,1.6340173,1.3444823000000001,0.11665891,3.11291e-15,0.5101144
6309,Soft,2.7152067e-10,2.4937406,2.8114355,2.7793372000000005,0.5720819,1.9921022e-13,0.54655087
6310,Soft,3.5243222e-10,2.6234076,2.7643216,1.4470896999999998,0.0386429,1.6471454e-13,0.12251551
6312,bcu-bll-fsrq-agn,9.624679e-10,2.0334194,1.9007561999999998,2.9091501,0.10507598,1.7741361e-13,0.27569997
6313,bcu-bll-fsrq-agn,6.936858000000001e-11,1.8229336999999999,1.822127,0.7775569999999999,0.08136153,2.2479441e-15,0.6282268
6314,Soft,2.4883367999999996e-10,2.4018783999999997,2.3087325,1.0489843,0.13577925,1.5096931999999998e-13,0.0
6315,bcu-bll-fsrq-agn,2.655292e-10,2.0730808,2.0360334,0.5768652,0.03127818,5.5221527000000006e-14,0.8084753
6316,Soft,3.0150623e-08,2.3063977,2.3638976,37.502087,0.43581355,1.3376269e-11,0.0
6317,bcu-bll-fsrq-agn,1.3726205e-10,1.8784895000000001,1.7623706000000001,0.81563187,0.12785436,5.329711700000001e-15,0.0
6318,bcu-bll-fsrq-agn,1.952596e-10,2.5263655,2.535054,0.26303297,0.012614406000000002,4.0650954e-13,0.2666565
6319,Soft,2.9972863e-10,2.4713337,2.5848966,0.81773984,0.11810743,4.850635e-14,0.55933774
6321,Soft,2.3067128e-09,2.5834174,2.4672697,7.3845463,0.11133157,6.452156e-11,0.59595615
6322,Soft,3.1026717e-10,2.5765727000000003,2.8183423999999997,2.1875062,0.29710904,2.093451e-13,0.0
6323,bcu-bll-fsrq-agn,3.583653e-10,2.3555507999999996,2.3550557999999997,0.015221068,0.031389403999999996,2.2544257999999999e-13,0.5981820999999999
6324,Soft,5.6028476e-10,2.4476597,2.4261183999999996,1.0925415,0.03756886,2.1278888e-12,0.8863403
6325,bcu-bll-fsrq-agn,8.2635634e-11,1.7734435000000002,1.5413117,1.3016376,0.2510865,2.0304479999999997e-15,0.0
6326,bcu-bll-fsrq-agn,1.1425321999999999e-10,2.2048297000000003,2.1713982000000005,0.7201318,0.08259061,8.930513e-15,0.0
6327,Soft,4.6142422999999997e-10,2.543316,2.6546316,1.6775057,0.23775697,2.0315863e-13,0.0
6328,Soft,4.1291052000000006e-08,2.289261,2.3226972000000004,28.942822999999997,0.16190915,4.820149e-11,1.4631273999999999
6329,bcu-bll-fsrq-agn,2.0803306000000001e-10,2.0731623,2.1684542,1.703677,-0.015789317,3.0368682e-14,0.39101472
6330,bcu-bll-fsrq-agn,9.323902e-11,1.8008422,1.6164726,1.1766646,0.16051888,3.0122274999999997e-15,0.0
6331,Soft,6.455275e-10,2.513905,2.6122565,4.397028400000001,0.64199173,3.7823423e-13,0.10811035
6332,bcu-bll-fsrq-agn,1.4791009e-10,2.1487912999999996,1.9824085,1.7650811999999998,0.36913586,3.497029e-14,0.0
6333,bcu-bll-fsrq-agn,1.1716877e-09,2.0689025,1.9837604,2.6787900000000002,0.037333099999999994,1.0195174e-12,0.67287993
6335,MSP,1.6443782e-09,2.1928718,1.8649305,9.3942,0.5156973,1.1101854e-12,0.16184697
6337,bcu-bll-fsrq-agn,2.2763302000000003e-10,2.0285081999999997,1.7783908,1.4392116000000001,0.21441323,4.306155e-14,0.8163919
6338,bcu-bll-fsrq-agn,3.5180323e-10,2.2505581,2.0848246,2.678232,0.3028511,1.697185e-13,0.28540733
6339,Soft,7.211374e-10,2.4699419999999996,2.4069557,2.2926967,0.028697873999999998,5.517801e-12,0.5360898000000001
6340,Soft,9.537005e-10,2.2016914,2.0913708,3.2520735,0.08853383,1.8912463e-12,0.40075642
6341,Soft,3.5789416e-10,2.2403789,2.2231473999999998,0.42990267,0.023645597,2.0002819e-13,0.21602318
6342,Soft,5.5943237e-09,2.2302647,2.1236314999999997,10.086566,0.0763393,1.8973486e-11,0.43792218
6343,Soft,3.0049765e-10,2.7208848,2.5821009999999998,2.2774246,0.15138279999999998,1.0350305e-11,0.36326835
6344,Soft,5.738004e-09,2.1579337000000005,2.0453305,9.281006,0.06831649,1.535584e-11,0.7768129
6345,bcu-bll-fsrq-agn,1.3655176999999998e-10,1.9084728,1.8979477999999999,0.0,0.039287288,3.7522776e-15,0.6302123000000001
6347,Soft,3.432733e-10,2.4171383,2.3706005,1.7400903000000003,0.07935249999999999,6.247611999999999e-13,1.2458082000000001
6349,bcu-bll-fsrq-agn,1.4860603999999998e-10,2.0715668000000003,2.0423656,0.9358755,0.07671824,4.3651409999999996e-15,0.32863048
6350,Soft,7.332761999999999e-11,2.9942896,3.3209207000000003,1.6012363,1.025519,3.5474082000000003e-12,0.78778946
6352,Soft,8.089661e-09,2.4091732999999995,2.3678477000000004,18.364736999999998,0.469106,6.050947e-12,0.016524346999999998
6353,Soft,9.486213000000001e-11,2.3726103,2.1982237999999996,1.4813976,0.32232293,9.120419000000001e-14,0.0
6354,Soft,2.5950625e-10,2.6715355,2.549852,2.9853673,0.5176026,8.0795077e-13,0.0
6355,bcu-bll-fsrq-agn,3.3387806e-11,1.5162216,1.4621872999999999,0.5845839,0.037825093,2.6622158e-16,0.0
6357,bcu-bll-fsrq-agn,1.0944123400000001e-10,1.7590081999999998,1.8136293999999997,0.5329351,0.02753571,1.6239407999999998e-15,0.0
6358,psr,1.3538363e-09,2.4283984,2.359969,5.1872153,0.5370609000000001,4.3672844999999996e-13,0.0
6359,bcu-bll-fsrq-agn,1.4744755e-10,1.9274129,1.9067512999999998,0.22016053,0.026311882,1.0796281000000001e-14,0.30400348
6360,bcu-bll-fsrq-agn,5.2919130000000005e-11,1.7560806,0.8556364,1.5268239,0.81935805,1.7133964000000002e-15,0.0
6361,Soft,2.906243e-10,2.608079,2.4079642000000003,4.980940299999999,1.9079914,5.3666506e-13,0.0
6362,Soft,5.3607885e-10,2.270403,2.2137249,1.6533083999999998,0.13053825,1.0551468400000001e-13,0.42623386
6363,bcu-bll-fsrq-agn,2.4285746000000003e-10,2.104437,2.1534202000000002,1.931042,-0.026279235,2.2591045e-14,0.57777816
6365,bcu-bll-fsrq-agn,9.0208424e-11,1.6848740000000002,1.6417445,0.99928963,0.12783141,1.7530267000000002e-15,0.7235779999999999
6366,MSP,4.65089e-09,2.0651956,2.082289,23.956139,0.94546604,1.7467761999999998e-12,0.0
6367,Soft,3.0191616000000003e-10,2.4954958,2.5516252999999995,1.1616107,0.101010956,1.2359444000000001e-13,0.0
6368,Soft,1.7557359e-09,2.130484,2.0368118,4.1819396,0.06452884,1.6926831000000002e-12,0.20412812
6369,Soft,2.2777229e-10,2.4416888,2.3790697999999995,1.3990755,0.1115596,3.8316016e-13,0.29375938
6370,bcu-bll-fsrq-agn,3.5156605e-10,1.9795321,1.9907925,0.25657898,0.006802138399999999,2.4453574e-14,0.0
6371,Soft,1.7770267e-10,2.66748,2.6096362999999996,2.331982,3.3818792999999996,5.723171999999999e-13,0.8910093000000001
6372,bcu-bll-fsrq-agn,4.222431e-09,1.8752682,1.734964,5.811857,0.06052597,1.6960063000000002e-12,0.27767465
6373,Soft,6.3368493e-09,2.1340513,2.0525537,11.213182000000002,0.109512754,4.8293414000000005e-12,1.2456656000000002
6374,bcu-bll-fsrq-agn,2.4694893e-10,2.1230357000000004,2.0122193999999998,1.3705863,0.12359487,5.3705558e-14,0.15088654
6375,Soft,1.5802114e-10,2.3522346,2.3448627,0.27902758,0.036917944,5.282221500000001e-14,0.0
6376,bcu-bll-fsrq-agn,6.685779e-11,1.8286035,1.4338110000000002,2.5929587000000005,0.9461426,5.1088157e-15,0.0
6378,bcu-bll-fsrq-agn,5.2740723e-10,1.9869303,1.8937373,1.8729220000000002,0.12239983,5.3036540000000005e-14,0.31682953
6380,Soft,2.2322154e-10,2.7844036,2.6959684,1.4615935,0.19619444,9.921553e-13,1.0447882
6381,bcu-bll-fsrq-agn,1.5913182e-10,1.739264,1.7084008000000002,0.31578085,0.03236372,4.302617e-15,0.34479590000000004
6382,bcu-bll-fsrq-agn,1.4127066000000001e-10,2.222005,1.8927068,2.2454612000000003,0.7153069000000001,2.6526815e-14,0.0
6383,bcu-bll-fsrq-agn,5.9133387e-10,2.0376923,1.9412173,2.0110133,0.098749764,1.3953838000000002e-13,0.13555937
6384,Soft,2.9985076000000003e-10,2.3039014,2.3521116,1.3117678999999998,0.08624455,3.3416703e-14,0.5523209
6385,bcu-bll-fsrq-agn,8.516191999999999e-11,2.462668,2.4720619,0.25262979999999996,0.098166324,1.02177205e-13,0.0
6387,bcu-bll-fsrq-agn,4.8738374e-10,1.7619675,1.7347584999999999,0.81268585,0.04215311,1.5948583e-14,0.13644072
6388,Soft,3.114116e-10,2.7224369999999998,2.6995304,1.1729633,0.07179983,4.5021739999999995e-12,0.6456214
6389,Soft,8.762455e-11,2.1457276000000003,2.107878,0.2486105,0.055095155,1.3625538e-14,0.0
6390,Soft,2.2152982e-09,2.2045329,2.0813017,5.2154739999999995,0.08968206,3.3692135000000003e-12,1.9168322
6391,Soft,3.307565e-10,2.7037275000000003,3.2065976000000003,3.085213,0.24250051,2.4046865000000003e-12,0.10376753
6392,bcu-bll-fsrq-agn,8.469565599999999e-10,2.4317355,2.3786490000000002,1.1219291999999998,-0.03270091,6.452532e-14,1.3004855
6393,Soft,2.054288e-10,2.1124883,2.0975792,0.17369415,0.04037886,3.837477e-14,0.36675933
6394,bcu-bll-fsrq-agn,1.9041131e-10,2.1369990000000003,2.1324208,0.06476636,-0.009991559,4.377514e-14,0.46873912
6395,Soft,9.894751e-09,2.2666144,2.3856285,16.048574,0.22879133,3.761539299999999e-12,1.5608294
6396,bcu-bll-fsrq-agn,6.258688e-10,1.7408331999999997,1.7163875,0.9916316999999999,0.011814729,2.6547129999999997e-14,0.42078862
6397,Soft,3.7944495e-10,2.0944046999999997,2.0882158,0.17490329,0.00874155,9.940028e-14,0.42114229999999997
6398,bcu-bll-fsrq-agn,2.516101e-10,2.6259827999999996,2.6370139999999997,0.22228818,0.024038244,1.9492918e-13,0.56053996
6399,Soft,6.621676e-10,2.3429467999999996,2.0845125,7.514247999999999,0.97516525,1.0252553e-12,0.098555386
6401,Soft,2.2871039999999997e-09,2.1869912,2.0569906000000002,5.175522,0.07809124,3.1951635e-12,0.9544878000000001
6402,bcu-bll-fsrq-agn,2.1685041e-10,2.2266476,1.9624293999999998,2.3144212000000004,0.5038577000000001,2.7647467e-14,1.0714153
6403,bcu-bll-fsrq-agn,5.4075994e-10,1.8441962,1.6596388,3.2018266,0.10871931,1.2241496e-13,0.83707297
6404,bcu-bll-fsrq-agn,1.217752e-10,1.7690782999999999,1.7764636999999999,0.15572554,0.008985184,3.537012e-15,0.0
6405,Soft,1.1644591e-10,2.6834736,2.531848,1.9582769,0.50222695,5.510018e-13,0.44247642
6406,Soft,9.963146e-10,2.0845903999999997,2.0542727,1.2058305,0.03441207,2.3620036e-13,0.1897027
6407,bcu-bll-fsrq-agn,1.410502e-10,1.8883646,1.8902433999999997,0.12050704,-0.030329973,5.695751999999999e-15,0.47274783
6408,Soft,3.8173112e-10,2.6502017999999996,2.5753257,2.5311415,0.62462175,1.1232512e-12,0.47181478
6409,Soft,1.6137303999999998e-10,2.2891169,2.2835195,0.23038073,0.01484926,3.901852e-14,0.15422104
6410,bcu-bll-fsrq-agn,2.0818987e-10,1.990029,1.9017932,1.6791049,0.14626305,1.671842e-14,0.6667048000000001
6411,Soft,7.406492999999999e-08,2.3908482,2.4260006,42.664227000000004,0.2037505,1.5158792e-10,0.96451724
6412,bcu-bll-fsrq-agn,2.4160243e-10,2.5923119999999997,2.5825517000000002,0.45034882,0.020144379,6.3552836e-13,0.0
6413,Soft,1.1402763000000001e-10,2.6704319,2.631066,0.5488046,0.092118844,7.869505e-13,0.15260970000000001
6414,bcu-bll-fsrq-agn,3.0964972e-10,1.9279943,1.8767923999999998,0.7556090999999999,0.08110416,1.1359976e-14,0.73137957
6415,Soft,5.325179e-10,2.3685482,2.3349338,2.122091,0.27280587,1.3367902e-13,0.0
6416,Soft,1.1458806e-09,2.0778223999999996,2.0568763999999997,1.138722,0.02978461,4.3852793e-13,0.24102597
6417,Soft,2.2908572000000002e-10,2.2766535,2.1375692,1.8154606,0.26217535,2.0732695e-13,0.5903183000000001
6418,bcu-bll-fsrq-agn,7.0323074e-11,2.9218042,2.9220033,0.06295738,0.03486242,2.3696082000000002e-12,0.0
6419,bcu-bll-fsrq-agn,3.2044495e-10,3.0120669999999996,2.9895398999999996,0.9812769,0.04481909,3.9292e-11,0.21640544
6420,bcu-bll-fsrq-agn,5.703585e-11,1.5822325000000002,1.1189528999999998,3.060637,0.5269826999999999,2.2441883999999998e-15,0.109565765
6421,Soft,3.3426678e-10,2.468097,2.7925546000000003,1.5280615,0.5547963,5.3386894000000004e-14,0.0
6422,Soft,8.189571e-10,2.1479795,2.1245277000000002,0.8532537,0.038581744,5.692607e-13,0.059363655999999994
6423,bcu-bll-fsrq-agn,1.4266681999999998e-10,1.9166052,1.5681423,1.9489243000000003,0.47379133,9.956022000000001e-15,0.34825066
6424,psr,1.2524016e-09,2.1905843999999997,1.9125375,8.013475999999999,0.44329409999999997,1.4923215000000001e-12,0.13199623
6425,Soft,3.0895933e-10,2.2137306,2.1574767,1.53551,0.09210239,1.6067910000000001e-13,1.5142893999999998
6426,Soft,3.755879e-09,2.4177337000000003,2.3086855,11.827155,0.2586403,1.08493145e-11,0.84668106
6427,Soft,2.631855e-10,2.1218176,2.0757086,0.7915821,0.04404962,7.252542e-14,0.39926395
6428,bcu-bll-fsrq-agn,3.0969013e-10,2.248181,2.295338,1.7051071,-0.008505639,1.6431373e-13,0.0
6429,bcu-bll-fsrq-agn,5.301774e-10,2.1317964,1.9717894,2.5740355999999998,0.14182682,1.4620160000000001e-13,0.5026735999999999
6430,Soft,4.3693285e-10,2.3566987999999998,2.4308784,0.93471825,0.12907332,5.5107374000000004e-14,0.0
6431,bcu-bll-fsrq-agn,2.5618882000000004e-10,2.2747762000000002,2.2663357000000004,0.0,0.038743302,1.5158173999999999e-13,0.20915043
6432,bcu-bll-fsrq-agn,4.468307e-10,2.152755,2.0198283,2.0697057,0.103934035,3.05431e-13,0.6802421999999999
6433,bcu-bll-fsrq-agn,1.1572741000000001e-10,1.7352898999999997,1.4727921,1.5004488,0.31126985,3.3652372999999995e-15,0.0
6434,bcu-bll-fsrq-agn,9.744313e-10,1.8982782,1.7210028999999998,4.4313827,0.11749982,2.628285e-13,0.0
6435,Soft,1.750094e-10,2.4591076000000003,2.262665,1.8099866000000002,0.44844269999999997,1.7331945e-13,1.0634603999999999
6436,bcu-bll-fsrq-agn,1.724751e-10,1.9166299999999998,1.9022481,0.16492644,0.0069102203000000004,1.1851301e-14,0.11604731
6437,bcu-bll-fsrq-agn,2.0659578e-10,1.9396223000000001,2.0582147,3.5190932999999998,0.52187407,8.595741e-15,0.5139363
6438,Soft,1.2790637e-09,2.3762786,2.247102,4.680115,0.11157191,7.012133500000001e-12,0.9494157
6439,Soft,5.332719e-10,2.7128472,2.9450295,4.456796,1.5412344999999998,1.6393528000000003e-12,0.0
6440,SNR,1.7378821e-09,1.9874021000000002,1.9092163,2.3788247000000005,0.033336554,1.517757e-13,0.0
6441,Soft,1.3339113e-10,2.2949185,2.2620332000000003,0.58521855,0.085003786,5.4944425e-14,0.15403846
6442,MSP,6.832014e-09,2.0247355,2.0433068,27.439934,0.71812886,2.0421314e-12,0.0
6443,Soft,2.0031782e-10,2.2576723,2.1885672,0.7601706,0.099845685,1.2693668e-13,0.33527043
6446,Soft,2.0856753999999999e-10,2.5418060000000002,2.3251302000000003,2.1602742999999998,0.37497082,1.1014065e-12,0.66202164
6447,bcu-bll-fsrq-agn,6.7004535e-10,1.8785375,1.8691261000000001,0.28897873,0.032940563,5.4917693e-14,0.39735016
6449,Soft,1.2127216000000002e-10,2.2859933,2.2500277000000004,1.1660012,0.15929219,5.332844200000001e-14,0.0
6450,bcu-bll-fsrq-agn,1.3900937e-10,2.1538506,2.1742557999999996,0.81049454,-0.012835793,1.6053045e-14,0.0
6451,bcu-bll-fsrq-agn,1.2549498e-10,2.0133054,2.033204,0.43794003,0.006422038000000001,7.929823000000001e-15,0.0
6452,Soft,1.6930592e-10,2.6549742000000003,2.3481147,2.8905627999999997,0.8541569999999999,6.2963594e-13,0.035476938
6453,bcu-bll-fsrq-agn,4.2936588e-10,2.1898859,1.9501950000000001,2.4722923999999997,0.17360263,1.6489582e-13,0.90938485
6454,bcu-bll-fsrq-agn,1.7164386999999999e-10,1.989644,1.9157827,2.1316879,0.3520598,5.233326599999999e-15,0.9004610000000001
6455,bcu-bll-fsrq-agn,9.32981e-11,2.4394560000000003,2.462455,0.7438189000000001,-0.02147987,5.926767499999999e-14,0.0
6456,bcu-bll-fsrq-agn,2.3314511e-10,2.2442927000000004,2.0974782000000003,1.8835825000000002,0.11308012,1.2248868e-13,0.2664419
6457,bcu-bll-fsrq-agn,4.0174497e-10,2.0451736,2.0753152,0.7176021,0.001928435,1.0356884599999999e-13,0.0
6458,MSP,1.0406448e-09,2.1429133,1.6959008000000002,9.044478,0.7533139,9.518899e-13,0.13418168
6459,Soft,7.7407497e-10,2.164412,2.0208688,2.7849730999999998,0.07692757,9.801084999999999e-13,0.90765697
6460,Soft,3.5570198e-09,2.3611176,2.2552712,8.350162,0.09282051,2.1724232e-11,0.89476496
6461,Soft,1.1861404e-10,2.385838,2.338589,0.60125816,0.12631622,5.722989599999999e-14,0.0
6462,Soft,2.958117e-10,2.4178014,2.373544,1.4062238,0.09997684,4.0301822000000003e-13,0.94921553
6463,Soft,1.7750891999999999e-10,2.6392496,2.603553,1.7971654,0.19212359,6.481416e-13,0.32856005
6464,Soft,1.2281975e-10,2.6767287,2.7848284,2.996095,1.1692393,3.7258516e-13,0.0
6465,Soft,2.8626112999999997e-10,2.5432289,2.4532945,2.4105594,0.33251354,2.904521e-13,0.9207268
6466,bcu-bll-fsrq-agn,6.146566999999999e-11,1.5972991,1.6144975000000001,2.1175392000000004,0.30831406,9.722093e-16,0.5756055
6468,Soft,3.1555397e-10,2.7133684,2.6016207000000002,4.0804806000000005,0.38152453,4.063607e-12,0.8338393
6469,Soft,1.3479371999999998e-10,2.77637,2.8152049999999997,1.1550461,0.079688,7.7710874e-13,0.25992438
6470,bcu-bll-fsrq-agn,5.8738436e-10,1.8497647000000002,1.8092144000000001,1.1126938999999998,0.047901303,4.874697e-14,0.24804682
6471,bcu-bll-fsrq-agn,2.7447812999999996e-10,2.384185,2.36994,0.26451266,0.028890805,3.0478438000000003e-13,0.7446451
6472,Soft,6.5404687e-10,2.5216717999999996,2.7476914,2.7002995,0.6120928000000001,2.2938612e-13,0.0
6475,bcu-bll-fsrq-agn,1.3142468e-10,1.961428,1.9197308000000002,0.14094389999999998,0.05877294,1.0561986999999998e-14,0.0
6476,Soft,1.8935495e-10,2.6014326,2.54534,1.2803285,0.15899254,6.2603785e-13,0.31664458
6477,MSP,1.9797146e-10,2.4054365,2.0392816000000002,3.5323806,5.448646,1.8696963000000001e-13,0.44849607
6478,bcu-bll-fsrq-agn,5.6820226e-10,1.9934595000000002,1.7845583999999999,3.854068,0.17389563,1.7487562000000001e-13,0.39042708
6481,Soft,6.233547599999999e-10,2.5370646,2.6062546,2.6966697999999996,0.34973633,2.3476078000000004e-13,0.0
6482,Soft,3.3984807e-10,2.6574001,2.6302266,1.0873294,0.06835011,1.9064494e-12,0.6096147
6484,Soft,1.02271164e-10,2.4492173,2.3604417,1.4354051,0.3375187,1.9759608e-13,0.6997906
6485,Soft,1.04338045e-10,2.2034013,2.1908352000000004,0.23514302,0.042324916,1.0963868999999999e-14,0.0
6486,Soft,1.9500498e-10,2.7039402000000003,2.5141272999999997,3.9739432,1.2333671999999998,2.0362215e-12,0.3681167
6487,bcu-bll-fsrq-agn,2.8083144e-10,1.9988968,1.9671153000000001,0.59727305,0.0013373948,4.539633e-14,0.0
6488,bcu-bll-fsrq-agn,1.2391316e-10,1.8613197,1.64392,1.925961,0.29582787,8.117182e-15,0.48675978
6489,bcu-bll-fsrq-agn,1.2361993e-10,1.9008738999999997,1.4308736,2.0726178,0.4023333,1.1707433e-14,0.0
6492,Soft,1.4931638e-10,2.6477568,2.2059424,2.296354,0.6838935,4.715887e-13,0.6960523000000001
6493,bcu-bll-fsrq-agn,1.1114769e-10,1.9166012,1.8228208,1.3576616000000001,0.044295166,7.574262e-15,0.0
6494,Soft,1.4418779e-10,2.5850086,2.5736343999999995,1.7886522,0.32055609999999995,2.6562005e-13,0.37491506
6495,bcu-bll-fsrq-agn,1.9131396000000002e-10,1.9562525000000002,1.4308843999999998,3.1375612999999998,0.6745599,1.3691253999999998e-14,0.43118453
6496,Soft,3.3036396e-10,2.3455436,2.3874784,0.8754311,0.053668104,2.3103752000000004e-14,0.5224569
6497,bcu-bll-fsrq-agn,3.0490874e-10,1.7740293000000003,1.5392911,3.0318867999999997,0.120321676,3.210569e-14,0.71682644
6498,Soft,5.752875e-10,2.0971012,2.0813121999999997,0.65068173,0.018098878,2.2262408e-13,0.8844304000000001
6499,Soft,2.855906e-09,2.2523553,2.1386576,7.971473,0.14428747,5.073708e-12,0.9342143
6500,Soft,1.0407761e-09,2.2202627999999995,2.1508404999999997,2.9583703999999997,0.061288793,1.046226e-12,0.8889391999999999
6502,Soft,1.9761007e-10,2.4749982000000004,2.416994,1.7205595,0.21386474,2.7678578e-13,0.051627386
6503,Soft,9.7689606e-11,2.4640431,2.429809,0.19064371,0.12083038,1.8606817e-13,0.35462245
6504,bcu-bll-fsrq-agn,2.827144e-10,2.4652822,2.4704982999999996,0.36912176,0.017544646,2.1552042000000002e-13,0.7944486
6505,bcu-bll-fsrq-agn,4.404945e-10,2.0389044,2.0702348,1.2674713,-0.010365033000000001,5.8366445e-14,0.20535062
6506,bcu-bll-fsrq-agn,6.804903e-10,1.8994337,1.62999,4.440174,0.15493251,1.09099856e-13,0.37331602
6509,Soft,4.003194e-09,2.2587395,2.1496958999999998,8.412041,0.097441636,1.3585401999999999e-11,0.6045611
6510,Soft,5.120818e-10,2.4442425,2.2972474,2.8147613999999996,0.1705485,1.6488845000000001e-12,1.1106684
6511,bcu-bll-fsrq-agn,1.9491604e-09,1.9011782,1.7952203000000002,4.288329599999999,0.060167655,5.451318e-13,0.21537288
6512,Soft,1.8469805e-10,2.332991,2.1959188,1.1242961,0.24466896,1.3667673e-13,0.0
6513,Soft,2.391077e-10,2.2319317,2.2257347000000003,0.29659745,0.08864064,9.609612e-15,0.0
6515,Soft,1.3413638e-10,2.7378533,2.966666,2.6053349999999997,0.52217495,7.970805000000001e-13,0.5284638
6516,bcu-bll-fsrq-agn,1.0746795e-09,1.7634733,1.6001526000000001,3.3914902000000002,0.05650986400000001,1.3275404000000002e-13,0.46095696
6517,Soft,7.0550243e-10,2.189968,2.1562612,1.344992,0.058350105,3.0027155e-13,0.2849192
6518,bcu-bll-fsrq-agn,1.5609303e-10,2.0134804,2.1127813,0.9728207,0.025641518,1.4027250000000001e-14,0.5316299
6519,bcu-bll-fsrq-agn,1.5460951e-09,2.1154797000000003,1.9852036,5.454325,0.11062675,1.1229595e-12,0.37754604
6520,Soft,1.2174656e-09,2.092311,2.0526744999999997,1.7452339,0.04914828,3.7077535e-13,0.5536882
6521,Soft,1.5012220000000001e-09,2.3140202000000003,2.1422832,7.204383,0.18844303,6.3667839999999995e-12,0.42513633
6522,bcu-bll-fsrq-agn,2.3254307e-10,2.0338345,1.9805206999999998,0.80492485,0.10831684,3.528458e-14,0.33921954
6523,bcu-bll-fsrq-agn,3.730561e-10,2.3899105,2.3932495,0.18424715,-0.016591748,4.0513629999999996e-13,0.4398938
6524,Soft,2.6739616000000003e-10,2.6564,2.851429,1.3644711,0.17777117,9.303604599999999e-14,0.0
6525,bcu-bll-fsrq-agn,2.2954172000000003e-10,2.2252228,2.2502275000000003,0.65036196,-0.017726053000000002,8.675125e-14,1.048492
6528,Soft,1.6136098e-10,2.6707490000000003,2.6637013,0.6702672,0.100786835,4.1952646999999997e-13,0.6511819000000001
6529,bcu-bll-fsrq-agn,2.0644572e-10,2.0700202,1.9477380000000002,1.6701201,0.19870357,2.2314246e-14,0.0
6530,Soft,1.7531596000000002e-10,2.3057312999999997,2.304374,1.2136111,0.32385647,1.1944987000000002e-13,0.40761116
6531,Soft,1.8683748000000002e-10,2.5131342,2.2430499,2.3948793,0.3344488,8.8499607e-13,0.23040614
6532,Soft,9.014692e-10,2.7058842,2.73115,4.806419,0.20837979999999998,7.04142e-12,0.7418971
6535,Soft,1.6713982e-09,2.378362,2.3476765,3.9952967000000004,0.07555801,3.6906669999999995e-12,0.6122974
6536,Soft,2.3102499e-10,2.3954362999999996,2.3177323,0.8785313,0.15767093,1.1158590999999999e-13,0.47141194
6537,bcu-bll-fsrq-agn,6.799839599999999e-10,1.9089572,1.8976374,0.5144346,0.022867678,5.9609164e-14,0.15223147
6538,Soft,9.905996e-09,2.2793596000000003,2.1667185,18.332458,0.1116507,5.7439362e-11,1.1942681
6539,Soft,2.6241417000000004e-10,2.55943,2.5402907999999997,1.1161419,0.13148013,5.004005999999999e-13,0.6718626
